Relative Path,File Type,File Size,In Xcode Project,Target Membership,Build Phase,Static Ref Count,Dynamic Risk,Classification,Confidence
Pure Pets/DesignFiles/PP/PPStyles/PPFuncFiles/PPFunc+Haptics.h,source,416,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/PPStyles/PPFuncFiles/PPFunc+Haptics.m,source,2594,Yes,Pure Pets,Sources,169,No,,
Pure Pets/DesignFiles/PP/PPStyles/PPFuncFiles/PPFunc.h,source,24787,Yes,,,1425,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/PPStyles/PPFuncFiles/PPFunc.m,source,235579,Yes,Pure Pets,Sources,20258,No,,
Pure Pets/DesignFiles/PP/PPStyles/PPGradientView.h,source,2980,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/PPStyles/PPGradientView.m,source,16494,Yes,Pure Pets,Sources,9100,No,,
Pure Pets/DesignFiles/PP/PPStyles/PPHUD.h,source,2656,Yes,,,366,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/PPStyles/PPHUD.m,source,21174,Yes,Pure Pets,Sources,677,No,,
Pure Pets/DesignFiles/PP/PPStyles/PPTextField.h,source,261,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/PPStyles/PPTextField.m,source,3904,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/PP/PPStyles/PPThemeRefresh.h,source,2090,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/PPStyles/PPThemeRefresh.m,source,5715,Yes,Pure Pets,Sources,6120,No,,
Pure Pets/DesignFiles/PP/PPStyles/PurePets-DesignSystem.swift,source,37172,Yes,Pure Pets,Sources,111,No,,
Pure Pets/DesignFiles/PP/PPStyles/Styling.h,source,7710,Yes,,,507,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/PPStyles/Styling.m,source,50803,Yes,Pure Pets,Sources,4686,No,,
Pure Pets/DesignFiles/PP/ScaledCenterCarousel/ScaledCenterCarousel.h,source,549,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/ScaledCenterCarousel/YTScaledCenterCarouselLayout.h,source,719,Yes,,,8,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/ScaledCenterCarousel/YTScaledCenterCarouselLayout.m,source,5933,Yes,Pure Pets,Sources,3062,No,,
Pure Pets/DesignFiles/PP/ScaledCenterCarousel/YTScaledCenterCarouselPaginator.h,source,994,Yes,,,23,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/ScaledCenterCarousel/YTScaledCenterCarouselPaginator.m,source,7089,Yes,Pure Pets,Sources,3,Yes,,
Pure Pets/DesignFiles/PP/Vet Location/PPMapPreviewCell.h,source,491,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/Vet Location/PPMapPreviewCell.m,source,3128,Yes,Pure Pets,Sources,3,No,,
Pure Pets/DesignFiles/PP/Vet Location/PPVetCell.h,source,850,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/Vet Location/PPVetCell.m,source,6423,Yes,Pure Pets,Sources,3,No,,
Pure Pets/DesignFiles/PP/Vet Location/PPVetLocator.h,source,228,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/Vet Location/PPVetLocator.m,source,23410,Yes,Pure Pets,Sources,0,Yes,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/PP/ZYCircleProgressView/ZYCircleProgressView.h,source,644,Yes,,,5,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/ZYCircleProgressView/ZYCircleProgressView.m,source,3015,Yes,Pure Pets,Sources,5,No,,
Pure Pets/DesignFiles/PP/ZYCircleProgressView/ZYCircleProgressViewConfig.h,source,850,Yes,,,8,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PP/ZYCircleProgressView/ZYCircleProgressViewConfig.m,source,737,Yes,Pure Pets,Sources,8,No,,
Pure Pets/DesignFiles/PhotosAnControllers/ImagePicker.h,source,785,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/ImagePicker.m,source,7963,Yes,Pure Pets,Sources,6,No,,
Pure Pets/DesignFiles/PhotosAnControllers/Introduction/GuideView.h,source,175,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/Introduction/GuideView.m,source,4398,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/PhotosAnControllers/Introduction/MYIntroductionPanel.h,source,1697,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/Introduction/MYIntroductionPanel.m,source,2843,Yes,Pure Pets,Sources,4,No,,
Pure Pets/DesignFiles/PhotosAnControllers/Introduction/MYIntroductionView.h,source,4355,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/Introduction/MYIntroductionView.m,source,32542,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/PhotosAnControllers/Introduction/WelcomeView.h,source,179,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/Introduction/WelcomeView.m,source,3223,Yes,Pure Pets,Sources,0,Yes,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPGCDExtensions.h,source,1290,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPGCDExtensions.m,source,1801,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPMethodInjecting.h,source,1026,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPMethodInjecting.m,source,9697,Yes,Pure Pets,Sources,4476,Yes,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPResourceLoadingRequestTask.h,source,5941,Yes,,,115,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPResourceLoadingRequestTask.m,source,15093,Yes,Pure Pets,Sources,7255,Yes,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_blur@2x.png,resource,7489,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_blur@3x.png,resource,15262,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_landscape@2x.png,resource,540,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_landscape@3x.png,resource,902,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_pause@2x.png,resource,509,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_pause@3x.png,resource,654,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_play@2x.png,resource,3138,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_play@3x.png,resource,5521,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_portrait@2x.png,resource,1052,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_portrait@3x.png,resource,1504,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_progress_handler_hightlight@2x.png,resource,1173,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_progress_handler_hightlight@3x.png,resource,2161,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_progress_handler_normal@2x.png,resource,671,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.bundle/jp_videoplayer_progress_handler_normal@3x.png,resource,1050,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.h,source,6062,Yes,,,140,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayer.m,source,22817,Yes,Pure Pets,Sources,70,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCache.h,source,6868,Yes,,,14,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCache.m,source,20829,Yes,Pure Pets,Sources,28,Yes,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCacheFile.h,source,5493,Yes,,,42,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCacheFile.m,source,13909,Yes,Pure Pets,Sources,18,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCachePath.h,source,2910,Yes,,,33,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCachePath.m,source,5305,Yes,Pure Pets,Sources,66,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCellProtocol.h,source,1164,Yes,,,40,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCellProtocol.m,source,1307,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCompat.h,source,5747,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCompat.m,source,2290,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerControlViews.h,source,4475,Yes,,,28,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerControlViews.m,source,45791,Yes,Pure Pets,Sources,28,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerDownloader.h,source,3939,Yes,,,36,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerDownloader.m,source,14969,Yes,Pure Pets,Sources,9,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerKit.h,source,648,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerManager.h,source,10083,Yes,,,84,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerManager.m,source,29138,Yes,Pure Pets,Sources,41,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerProtocol.h,source,5660,Yes,,,152,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerResourceLoader.h,source,1885,Yes,,,18,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerResourceLoader.m,source,12244,Yes,Pure Pets,Sources,7,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerScrollViewProtocol.h,source,6845,Yes,,,40,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerScrollViewProtocol.m,source,3730,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerSupportUtils.h,source,6748,Yes,,,22,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerSupportUtils.m,source,27860,Yes,Pure Pets,Sources,1483,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UICollectionView+WebVideoCache.h,source,471,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UICollectionView+WebVideoCache.m,source,442,Yes,Pure Pets,Sources,294,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UICollectionViewCell+WebVideoCache.h,source,463,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UICollectionViewCell+WebVideoCache.m,source,474,Yes,Pure Pets,Sources,185,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UITableView+WebVideoCache.h,source,466,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UITableView+WebVideoCache.m,source,430,Yes,Pure Pets,Sources,564,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UITableViewCell+WebVideoCache.h,source,505,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UITableViewCell+WebVideoCache.m,source,438,Yes,Pure Pets,Sources,313,No,,
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UIView+WebVideoCache.h,source,16547,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/UIView+WebVideoCache.m,source,33994,Yes,Pure Pets,Sources,4550,No,,
Pure Pets/DesignFiles/PhotosAnControllers/PAAImageView.h,source,1120,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/PAAImageView.m,source,10054,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/PhotosAnControllers/TQImageViewer/FullScreenImageViewerController.h,source,1424,Yes,,,19,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/TQImageViewer/FullScreenImageViewerController.m,source,7148,Yes,Pure Pets,Sources,19,No,,
Pure Pets/DesignFiles/PhotosAnControllers/TQImageViewer/PPMediaPreviewView.swift,source,21452,Yes,Pure Pets,Sources,949,Yes,,
Pure Pets/DesignFiles/PhotosAnControllers/TQImageViewer/TQImageViewer.h,source,11553,Yes,,,317,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/TQImageViewer/TQImageViewer.m,source,72647,Yes,Pure Pets,Sources,3927,No,,
Pure Pets/DesignFiles/PhotosAnControllers/UIView+Badge.h,source,3782,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/UIView+Badge.m,source,6639,Yes,Pure Pets,Sources,4550,No,,
Pure Pets/DesignFiles/PhotosAnControllers/UIViewController+PopUpView.h,source,527,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/UIViewController+PopUpView.m,source,2700,Yes,Pure Pets,Sources,785,No,,
Pure Pets/DesignFiles/PhotosAnControllers/VVSpringCollectionViewFlowLayout/CollectionViewAnimation.h,source,714,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/VVSpringCollectionViewFlowLayout/CollectionViewAnimation.m,source,2089,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/PhotosAnControllers/ZXQRScanViewController.h,source,733,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/PhotosAnControllers/ZXQRScanViewController.m,source,11763,Yes,Pure Pets,Sources,2,No,,
Pure Pets/DesignFiles/PhotosAnControllers/ZXQRScanViewController.xib,resource,10159,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Medium
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Assets/AAicon_check@2x.png,resource,1367,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Assets/AAicon_check@3x.png,resource,2068,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAMultiSelectController.h,source,421,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAMultiSelectModel.h,source,292,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAMultiSelectModel.m,source,160,Yes,Pure Pets,Sources,6,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAMultiSelectTableViewCell.h,source,430,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAMultiSelectTableViewCell.m,source,2701,Yes,Pure Pets,Sources,3,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAMultiSelectViewController.h,source,2304,Yes,,,1,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAMultiSelectViewController.m,source,12858,Yes,Pure Pets,Sources,1,Yes,,
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAPopupDefines.h,source,2531,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAPopupView.h,source,6517,Yes,,,36,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/AAMultiSelectController/Classes/AAPopupView.m,source,49802,Yes,Pure Pets,Sources,4846,Yes,,
Pure Pets/DesignFiles/UIFieldsAndPicker/AKPickerView/AKPickerView.h,source,2178,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/AKPickerView/AKPickerView.m,source,23298,Yes,Pure Pets,Sources,0,Yes,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/ButtonsContainerView.h,source,477,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/ButtonsContainerView.m,source,2770,Yes,Pure Pets,Sources,0,Yes,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/CCActivityHUD/CCActivityHUD.h,source,4758,Yes,,,15,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/CCActivityHUD/CCActivityHUD.m,source,41523,Yes,Pure Pets,Sources,15,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/CCActivityHUD/Size.h,source,2455,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/CCActivityHUD/UIImage+animatedGIF.h,source,1854,Yes,,,77,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/CCActivityHUD/UIImage+animatedGIF.m,source,4528,Yes,Pure Pets,Sources,2433,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/CCActivityHUD/cross.png,resource,3820,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/CCActivityHUD/tick.png,resource,3820,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/CircularLoadingButton/BKCircularLoadingButton.h,source,880,Yes,,,8,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/CircularLoadingButton/BKCircularLoadingButton.m,source,4705,Yes,Pure Pets,Sources,8,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/CircularLoadingButton/CircularIndicatorView.h,source,353,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/CircularLoadingButton/CircularIndicatorView.m,source,3732,Yes,Pure Pets,Sources,4,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/ClassesYIInnerShadow/UIView+Shadow.h,source,418,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/ClassesYIInnerShadow/UIView+Shadow.m,source,3627,Yes,Pure Pets,Sources,4550,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/ClassesYIInnerShadow/YIInnerShadowLayer.h,source,917,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/ClassesYIInnerShadow/YIInnerShadowLayer.m,source,3138,Yes,Pure Pets,Sources,4,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/ClassesYIInnerShadow/YIInnerShadowView.h,source,898,Yes,,,5,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/ClassesYIInnerShadow/YIInnerShadowView.m,source,2704,Yes,Pure Pets,Sources,5,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/FCAlertView/FCAlertView/Assets/alert-round.png,resource,1052037,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/FCAlertView/FCAlertView/Assets/checkmark-round.png,resource,2367,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/FCAlertView/FCAlertView/Assets/close-round.png,resource,2177,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/FCAlertView/FCAlertView/Assets/deletealert.png,resource,7206,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/FCAlertView/FCAlertView/Assets/heart.png,resource,2322,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/FCAlertView/FCAlertView/Assets/star.png,resource,2195,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/FCAlertView/FCAlertView/Classes/FCAlertView.h,source,7456,Yes,,,37,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/FCAlertView/FCAlertView/Classes/FCAlertView.m,source,84915,Yes,Pure Pets,Sources,13,Yes,,
Pure Pets/DesignFiles/UIFieldsAndPicker/FFLoadingView/FFLoadingView.h,source,883,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/FFLoadingView/FFLoadingView.m,source,9433,Yes,Pure Pets,Sources,3,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/FORScrollViewEmptyAssistant/Assets/blank_button@2x.png,resource,2385,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/FORScrollViewEmptyAssistant/Assets/blank_button@3x.png,resource,3199,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/UIFieldsAndPicker/FORScrollViewEmptyAssistant/Classes/FOREmptyAssistantConfiger.h,source,3078,Yes,,,26,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/FORScrollViewEmptyAssistant/Classes/FOREmptyAssistantConfiger.m,source,5030,Yes,Pure Pets,Sources,26,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/FORScrollViewEmptyAssistant/Classes/FORScrollViewEmptyAssistant.h,source,669,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/FORScrollViewEmptyAssistant/Classes/FORScrollViewEmptyAssistant.m,source,2144,Yes,Pure Pets,Sources,1160,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/FORScrollViewEmptyAssistant/Classes/UIScrollView+EmptyDataSet.h,source,10925,Yes,,,16209,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/FORScrollViewEmptyAssistant/Classes/UIScrollView+EmptyDataSet.m,source,38542,Yes,Pure Pets,Sources,8656,Yes,,
Pure Pets/DesignFiles/UIFieldsAndPicker/FTPopOverMenu.h,source,8998,Yes,,,60,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/FTPopOverMenu.m,source,44274,Yes,Pure Pets,Sources,60,Yes,,
Pure Pets/DesignFiles/UIFieldsAndPicker/FavoriteButton.h,source,1235,Yes,,,31,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/FavoriteButton.m,source,20570,Yes,Pure Pets,Sources,31,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/GSIndeterminateProgress/GSIndeterminateProgressView.h,source,691,Yes,,,14,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/GSIndeterminateProgress/GSIndeterminateProgressView.m,source,2518,Yes,Pure Pets,Sources,14,No,,
